,Algorithm,Dataset,nnmd,line
8250,ComBat+QN+PC2,CCR,-4.76842898695851,ACH-001183
8251,ComBat+QN+PC2,CCR,-4.863381411204041,ACH-001184
8252,ComBat+QN+PC2,CCR,-4.830565538569577,ACH-001192
8253,ComBat+QN+PC2,CCR,-5.642393704464399,ACH-001196
8254,ComBat+QN+PC2,CCR,-5.078859901252326,ACH-001197
8255,ComBat+QN+PC2,CCR,-4.223566683564493,ACH-001205
8256,ComBat+QN+PC2,CCR,-5.44196800896091,ACH-001211
8257,ComBat+QN+PC2,CCR,-4.531992957968617,ACH-001212
8258,ComBat+QN+PC2,CCR,-4.361645872687725,ACH-001228
8259,ComBat+QN+PC2,CCR,-5.176458911915922,ACH-001232
8260,ComBat+QN+PC2,CCR,-5.255612600768599,ACH-001239
8261,ComBat+QN+PC2,CCR,-5.080977621759671,ACH-001274
8262,ComBat+QN+PC2,CCR,-5.316885506481261,ACH-001275
8263,ComBat+QN+PC2,CCR,-4.6452381373890725,ACH-001277
8264,ComBat+QN+PC2,CCR,-5.396372050271539,ACH-001278
8265,ComBat+QN+PC2,CCR,-4.341088943003159,ACH-001280
8266,ComBat+QN+PC2,CCR,-5.140234381043281,ACH-001283
8267,ComBat+QN+PC2,CCR,-5.1590653508397635,ACH-001289
8268,ComBat+QN+PC2,CCR,-4.158233847991551,ACH-001295
8269,ComBat+QN+PC2,CCR,-4.398376247860113,ACH-001300
8270,ComBat+QN+PC2,CCR,-4.586884265774784,ACH-001301
8271,ComBat+QN+PC2,CCR,-3.7460742902044646,ACH-001302
8272,ComBat+QN+PC2,CCR,-4.119841003337777,ACH-001303
8273,ComBat+QN+PC2,CCR,-5.589639574489181,ACH-001306
8274,ComBat+QN+PC2,CCR,-5.206834628755794,ACH-001318
8275,ComBat+QN+PC2,CCR,-5.13717584291679,ACH-001322
8276,ComBat+QN+PC2,CCR,-5.366686595265522,ACH-001328
8277,ComBat+QN+PC2,CCR,-4.959224489315113,ACH-001329
8278,ComBat+QN+PC2,CCR,-5.168163413257991,ACH-001333
8279,ComBat+QN+PC2,CCR,-5.283152471409038,ACH-001336
8280,ComBat+QN+PC2,CCR,-5.6475122291952715,ACH-001340
8281,ComBat+QN+PC2,CCR,-5.180030172991144,ACH-001346
8282,ComBat+QN+PC2,CCR,-4.947865676840825,ACH-001353
8283,ComBat+QN+PC2,CCR,-3.7113702353654734,ACH-001354
8284,ComBat+QN+PC2,CCR,-5.238755817088569,ACH-001366
8285,ComBat+QN+PC2,CCR,-4.519902395682796,ACH-001369
8286,ComBat+QN+PC2,CCR,-3.9270087241233034,ACH-001374
8287,ComBat+QN+PC2,CCR,-5.021104038737025,ACH-001375
8288,ComBat+QN+PC2,CCR,-5.073021730601621,ACH-001377
8289,ComBat+QN+PC2,CCR,-5.593425582065712,ACH-001380
8290,ComBat+QN+PC2,CCR,-5.135223866618584,ACH-001390
8291,ComBat+QN+PC2,CCR,-4.288148378008247,ACH-001391
8292,ComBat+QN+PC2,CCR,-5.284267382678563,ACH-001407
8293,ComBat+QN+PC2,CCR,-6.004061924858955,ACH-001408
8294,ComBat+QN+PC2,CCR,-4.194260759954938,ACH-001409
8295,ComBat+QN+PC2,CCR,-5.305106612395197,ACH-001412
8296,ComBat+QN+PC2,CCR,-4.895257474509672,ACH-001413
8297,ComBat+QN+PC2,CCR,-5.184205705680889,ACH-001414
8298,ComBat+QN+PC2,CCR,-4.1750910444949225,ACH-001415
8299,ComBat+QN+PC2,CCR,-4.104867345668171,ACH-001430
8300,ComBat+QN+PC2,CCR,-4.701828179820478,ACH-001431
8301,ComBat+QN+PC2,CCR,-5.01279349183202,ACH-001433
8302,ComBat+QN+PC2,CCR,-4.865915031202664,ACH-001450
8303,ComBat+QN+PC2,CCR,-2.8841234201953756,ACH-001454
8304,ComBat+QN+PC2,CCR,-4.005558555005513,ACH-001458
8305,ComBat+QN+PC2,CCR,-4.365487924542526,ACH-001521
8306,ComBat+QN+PC2,CCR,-4.877170749173358,ACH-001522
8307,ComBat+QN+PC2,CCR,-5.362263017357368,ACH-001523
8308,ComBat+QN+PC2,CCR,-4.626454127759724,ACH-001524
8309,ComBat+QN+PC2,CCR,-5.63368022339707,ACH-001529
8310,ComBat+QN+PC2,CCR,-5.758891837181561,ACH-001532
8311,ComBat+QN+PC2,CCR,-4.490890701216119,ACH-001536
8312,ComBat+QN+PC2,CCR,-4.88924618433042,ACH-001550
8313,ComBat+QN+PC2,CCR,-4.536337512292604,ACH-001552
8314,ComBat+QN+PC2,CCR,-5.327340205506963,ACH-001554
8315,ComBat+QN+PC2,CCR,-4.642669931835749,ACH-001555
8316,ComBat+QN+PC2,CCR,-4.838293474388451,ACH-001563
8317,ComBat+QN+PC2,CCR,-4.999452714872173,ACH-001566
8318,ComBat+QN+PC2,CCR,-5.270856499529343,ACH-001568
8319,ComBat+QN+PC2,CCR,-4.305782067654396,ACH-001645
8320,ComBat+QN+PC2,CCR,-5.479318577170012,ACH-001647
8321,ComBat+QN+PC2,CCR,-5.353955078091308,ACH-001650
8322,ComBat+QN+PC2,CCR,-4.467765894945026,ACH-001735
8323,ComBat+QN+PC2,CCR,-5.325187120835903,ACH-001736
8324,ComBat+QN+PC2,CCR,-4.045432910761024,ACH-001737
8325,ComBat+QN+PC2,CCR,-4.988104836459784,ACH-001740
8326,ComBat+QN+PC2,CCR,-5.515022059597279,ACH-001745
8327,ComBat+QN+PC2,CCR,-5.113912708359409,ACH-001750
8328,ComBat+QN+PC2,CCR,-5.136034499593533,ACH-001765
8329,ComBat+QN+PC2,CCR,-4.467165755016588,ACH-001814
8330,ComBat+QN+PC2,CCR,-4.312858151662161,ACH-001838
8331,ComBat+QN+PC2,CCR,-5.204141491203163,ACH-001956
8332,ComBat+QN+PC2,CCR,-4.7307842834046685,ACH-001957
8333,ComBat+QN+PC2,CCR,-4.90663009029836,ACH-000001
8334,ComBat+QN+PC2,CCR,-3.96241396124342,ACH-000019
8335,ComBat+QN+PC2,CCR,-5.732924349118946,ACH-000023
8336,ComBat+QN+PC2,CCR,-5.339535228260795,ACH-000024
8337,ComBat+QN+PC2,CCR,-5.933663589014539,ACH-000048
8338,ComBat+QN+PC2,CCR,-5.193256117570861,ACH-000075
8339,ComBat+QN+PC2,CCR,-4.344769479951314,ACH-000094
8340,ComBat+QN+PC2,CCR,-4.651675776962641,ACH-000103
8341,ComBat+QN+PC2,CCR,-4.743311198083508,ACH-000111
8342,ComBat+QN+PC2,CCR,-4.677185578457754,ACH-000114
8343,ComBat+QN+PC2,CCR,-4.596610589690723,ACH-000124
8344,ComBat+QN+PC2,CCR,-4.6613911115212225,ACH-000139
8345,ComBat+QN+PC2,CCR,-4.540799511653777,ACH-000144
8346,ComBat+QN+PC2,CCR,-4.679606926017337,ACH-000147
8347,ComBat+QN+PC2,CCR,-4.007875280475621,ACH-000149
8348,ComBat+QN+PC2,CCR,-5.0041260955538664,ACH-000155
8349,ComBat+QN+PC2,CCR,-4.556805266438366,ACH-000176
8350,ComBat+QN+PC2,CCR,-5.2122414332192335,ACH-000181
8351,ComBat+QN+PC2,CCR,-4.081608638510621,ACH-000192
8352,ComBat+QN+PC2,CCR,-4.325509034324882,ACH-000200
8353,ComBat+QN+PC2,CCR,-5.021197579954727,ACH-000207
8354,ComBat+QN+PC2,CCR,-4.520138555437067,ACH-000213
8355,ComBat+QN+PC2,CCR,-5.31285608685337,ACH-000219
8356,ComBat+QN+PC2,CCR,-4.488003958057045,ACH-000222
8357,ComBat+QN+PC2,CCR,-4.7142225291242985,ACH-000227
8358,ComBat+QN+PC2,CCR,-4.677744344687553,ACH-000249
8359,ComBat+QN+PC2,CCR,-4.089981640457073,ACH-000252
8360,ComBat+QN+PC2,CCR,-5.073916323779875,ACH-000269
8361,ComBat+QN+PC2,CCR,-5.839605431119406,ACH-000271
8362,ComBat+QN+PC2,CCR,-4.615137189827232,ACH-000276
8363,ComBat+QN+PC2,CCR,-5.338389033337187,ACH-000282
8364,ComBat+QN+PC2,CCR,-5.065804993334225,ACH-000305
8365,ComBat+QN+PC2,CCR,-5.525817854095283,ACH-000320
8366,ComBat+QN+PC2,CCR,-5.365536940211799,ACH-000336
8367,ComBat+QN+PC2,CCR,-5.814315709791301,ACH-000341
8368,ComBat+QN+PC2,CCR,-5.005412973470998,ACH-000354
8369,ComBat+QN+PC2,CCR,-4.263680307447715,ACH-000366
8370,ComBat+QN+PC2,CCR,-4.030256426717489,ACH-000367
8371,ComBat+QN+PC2,CCR,-5.51585512763823,ACH-000391
8372,ComBat+QN+PC2,CCR,-6.020704615719938,ACH-000395
8373,ComBat+QN+PC2,CCR,-4.511089237648476,ACH-000417
8374,ComBat+QN+PC2,CCR,-5.843609750767981,ACH-000427
8375,ComBat+QN+PC2,CCR,-5.764411873822818,ACH-000430
8376,ComBat+QN+PC2,CCR,-4.563965412575945,ACH-000438
8377,ComBat+QN+PC2,CCR,-5.42122631561929,ACH-000442
8378,ComBat+QN+PC2,CCR,-4.118132680292816,ACH-000501
8379,ComBat+QN+PC2,CCR,-4.671019214853724,ACH-000532
8380,ComBat+QN+PC2,CCR,-4.311975396573051,ACH-000535
8381,ComBat+QN+PC2,CCR,-5.177450778388116,ACH-000546
8382,ComBat+QN+PC2,CCR,-4.324193864249428,ACH-000554
8383,ComBat+QN+PC2,CCR,-5.0387864642019995,ACH-000558
8384,ComBat+QN+PC2,CCR,-5.759584843973576,ACH-000561
8385,ComBat+QN+PC2,CCR,-4.414597871695918,ACH-000562
8386,ComBat+QN+PC2,CCR,-4.504399778932821,ACH-000563
8387,ComBat+QN+PC2,CCR,-4.533402009780583,ACH-000565
8388,ComBat+QN+PC2,CCR,-5.179939292399886,ACH-000581
8389,ComBat+QN+PC2,CCR,-5.766580232083902,ACH-000587
8390,ComBat+QN+PC2,CCR,-5.36159833084948,ACH-000595
8391,ComBat+QN+PC2,CCR,-4.343266434071699,ACH-000599
8392,ComBat+QN+PC2,CCR,-5.543828838317823,ACH-000609
8393,ComBat+QN+PC2,CCR,-5.660290405785641,ACH-000656
8394,ComBat+QN+PC2,CCR,-5.671624285694261,ACH-000660
8395,ComBat+QN+PC2,CCR,-5.094187886121367,ACH-000662
8396,ComBat+QN+PC2,CCR,-4.804993863395232,ACH-000666
8397,ComBat+QN+PC2,CCR,-3.8501312092219657,ACH-000668
8398,ComBat+QN+PC2,CCR,-4.276916586261888,ACH-000704
8399,ComBat+QN+PC2,CCR,-4.945652781191334,ACH-000717
8400,ComBat+QN+PC2,CCR,-5.38239751665237,ACH-000719
8401,ComBat+QN+PC2,CCR,-4.121165966010909,ACH-000722
8402,ComBat+QN+PC2,CCR,-4.144509929583932,ACH-000860
8403,ComBat+QN+PC2,CCR,-5.221297171892939,ACH-000863
8404,ComBat+QN+PC2,CCR,-4.5718773955897225,ACH-000864
8405,ComBat+QN+PC2,CCR,-5.695713077107997,ACH-000879
8406,ComBat+QN+PC2,CCR,-5.7759454895908915,ACH-000894
8407,ComBat+QN+PC2,CCR,-4.803113228768864,ACH-000919
8408,ComBat+QN+PC2,CCR,-4.677004316478826,ACH-000934
8409,ComBat+QN+PC2,CCR,-3.9446753771083785,ACH-000945
8410,ComBat+QN+PC2,CCR,-4.894994165906533,ACH-000950
8411,ComBat+QN+PC2,CCR,-4.641038856024054,ACH-000956
8412,ComBat+QN+PC2,CCR,-4.870111571448221,ACH-000962
8413,ComBat+QN+PC2,CCR,-4.298292225653576,ACH-000966
8414,ComBat+QN+PC2,CCR,-5.160825583317629,ACH-000970
8415,ComBat+QN+PC2,CCR,-5.228806727770543,ACH-000971
8416,ComBat+QN+PC2,CCR,-4.73077555619826,ACH-000977
8417,ComBat+QN+PC2,CCR,-5.77290725372846,ACH-000979
8418,ComBat+QN+PC2,CCR,-4.310720957852715,ACH-000985
8419,ComBat+QN+PC2,CCR,-4.800090244575538,ACH-000991
8420,ComBat+QN+PC2,CCR,-5.449150653730248,ACH-000997
8421,ComBat+QN+PC2,CCR,-5.296110116209791,ACH-001016
8422,ComBat+QN+PC2,CCR,-4.545739143667429,ACH-001039
8423,ComBat+QN+PC2,CCR,-5.4994088957453515,ACH-001063
8424,ComBat+QN+PC2,CCR,-5.008483237243015,ACH-001065
8425,ComBat+QN+PC2,CCR,-4.36012508516904,ACH-001081
8426,ComBat+QN+PC2,CCR,-5.501347656643629,ACH-001107
8427,ComBat+QN+PC2,CCR,-6.1011252236967755,ACH-001126
8428,ComBat+QN+PC2,CCR,-4.527438099626177,ACH-001137
8429,ComBat+QN+PC2,CCR,-5.26666226482411,ACH-001193
8430,ComBat+QN+PC2,CCR,-5.035487015891856,ACH-001233
8431,ComBat+QN+PC2,CCR,-5.536028578372187,ACH-001331
8432,ComBat+QN+PC2,CCR,-4.5177070811158995,ACH-001345
8433,ComBat+QN+PC2,CCR,-5.630181190228946,ACH-001399
8434,ComBat+QN+PC2,CCR,-5.161334512184127,ACH-001418
8435,ComBat+QN+PC2,CCR,-4.370097079142268,ACH-001494
8436,ComBat+QN+PC2,CCR,-4.199292963641267,ACH-001497
8437,ComBat+QN+PC2,CCR,-4.583660833184925,ACH-001517
8438,ComBat+QN+PC2,CCR,-5.707654004211239,ACH-001542
8439,ComBat+QN+PC2,CCR,-5.4601129614965975,ACH-001544
8440,ComBat+QN+PC2,CCR,-5.330778742490473,ACH-001603
8441,ComBat+QN+PC2,CCR,-5.4550026753236525,ACH-001605
8442,ComBat+QN+PC2,CCR,-4.659591974989997,ACH-001606
8443,ComBat+QN+PC2,CCR,-5.067507987978291,ACH-001625
8444,ComBat+QN+PC2,CCR,-4.829874015552609,ACH-001626
8445,ComBat+QN+PC2,CCR,-5.441226923033178,ACH-001630
8446,ComBat+QN+PC2,CCR,-4.5999764806745675,ACH-001632
8447,ComBat+QN+PC2,CCR,-4.0242805955195164,ACH-001639
8448,ComBat+QN+PC2,CCR,-5.45691590614912,ACH-001674
8449,ComBat+QN+PC2,CCR,-4.838523124955354,ACH-001819
8450,ComBat+QN+PC2,CCR,-4.141592753554674,ACH-001820
8451,ComBat+QN+PC2,CCR,-5.93987922836663,ACH-002029
8452,ComBat+QN+PC2,CCR,-5.745200308917183,ACH-002043
8453,ComBat+QN+PC2,CCR,-5.635513551673078,ACH-002045
8454,ComBat+QN+PC2,CCR,-5.368408151479017,ACH-002083
8455,ComBat+QN+PC2,CCR,-4.096598737206813,ACH-002105
8456,ComBat+QN+PC2,CCR,-5.814852203436479,ACH-002106
8457,ComBat+QN+PC2,CCR,-4.5968808535420544,ACH-002109
8458,ComBat+QN+PC2,CCR,-5.754167158396387,ACH-002110
8459,ComBat+QN+PC2,CCR,-5.6048089769858125,ACH-002114
8460,ComBat+QN+PC2,CCR,-5.046126188889936,ACH-002116
8461,ComBat+QN+PC2,CCR,-5.6548773962793515,ACH-002119
8462,ComBat+QN+PC2,CCR,-5.6387798818268,ACH-002140
8463,ComBat+QN+PC2,CCR,-5.289296426497967,ACH-002141
8464,ComBat+QN+PC2,CCR,-4.428024420327608,ACH-002143
8465,ComBat+QN+PC2,CCR,-5.188007767267957,ACH-002150
8466,ComBat+QN+PC2,CCR,-4.911261928426313,ACH-002156
8467,ComBat+QN+PC2,CCR,-5.6234570188003525,ACH-002160
8468,ComBat+QN+PC2,CCR,-5.493333508770979,ACH-002161
8469,ComBat+QN+PC2,CCR,-4.652835210723605,ACH-002179
8470,ComBat+QN+PC2,CCR,-5.538599198876084,ACH-002181
8471,ComBat+QN+PC2,CCR,-4.640415220609767,ACH-002183
8472,ComBat+QN+PC2,CCR,-4.6198449840267815,ACH-002186
8473,ComBat+QN+PC2,CCR,-4.935389060869452,ACH-002189
8474,ComBat+QN+PC2,CCR,-4.802388201061273,ACH-002198
8475,ComBat+QN+PC2,CCR,-6.655254002781796,ACH-002202
8476,ComBat+QN+PC2,CCR,-6.486942468117339,ACH-002210
8477,ComBat+QN+PC2,CCR,-5.0560005835628035,ACH-002212
8478,ComBat+QN+PC2,CCR,-6.236059792242878,ACH-002217
8479,ComBat+QN+PC2,CCR,-5.76844358717183,ACH-002228
8480,ComBat+QN+PC2,CCR,-3.8886485037989793,ACH-002229
8481,ComBat+QN+PC2,CCR,-4.966040675453047,ACH-002230
8482,ComBat+QN+PC2,CCR,-4.110009788314153,ACH-002233
8483,ComBat+QN+PC2,CCR,-5.522159989496111,ACH-002234
8484,ComBat+QN+PC2,CCR,-5.256476623229248,ACH-002239
8485,ComBat+QN+PC2,CCR,-4.655695746241871,ACH-002243
8486,ComBat+QN+PC2,CCR,-4.69714064819048,ACH-002247
8487,ComBat+QN+PC2,CCR,-5.541473484682304,ACH-002249
8488,ComBat+QN+PC2,CCR,-5.2414148426655,ACH-002250
8489,ComBat+QN+PC2,CCR,-5.161524622618317,ACH-002251
8490,ComBat+QN+PC2,CCR,-5.206950123736524,ACH-002257
8491,ComBat+QN+PC2,CCR,-5.011723666741327,ACH-002261
8492,ComBat+QN+PC2,CCR,-5.696071298880162,ACH-002263
8493,ComBat+QN+PC2,CCR,-5.23486846436357,ACH-002265
8494,ComBat+QN+PC2,CCR,-5.355468542756342,ACH-002269
8495,ComBat+QN+PC2,CCR,-4.732861860616222,ACH-002278
8496,ComBat+QN+PC2,CCR,-4.905274503772113,ACH-002280
8497,ComBat+QN+PC2,CCR,-4.988621556109837,ACH-002282
8498,ComBat+QN+PC2,CCR,-5.16222950675277,ACH-002283
8499,ComBat+QN+PC2,CCR,-5.284107202373966,ACH-002284
8500,ComBat+QN+PC2,CCR,-5.904343881607184,ACH-002285
8501,ComBat+QN+PC2,CCR,-5.311050542929083,ACH-002294
8502,ComBat+QN+PC2,CCR,-5.283485519085858,ACH-002295
8503,ComBat+QN+PC2,CCR,-5.751852259430723,ACH-002296
8504,ComBat+QN+PC2,CCR,-4.961368795321688,ACH-002297
8505,ComBat+QN+PC2,CCR,-4.652297449161292,ACH-002298
8506,ComBat+QN+PC2,CCR,-5.903789114555281,ACH-002304
8507,ComBat+QN+PC2,CCR,-6.103097154677843,ACH-002305
8508,ComBat+QN+PC2,CCR,-4.492003626858143,ACH-001227
8509,ComBat+QN+PC2,CCR,-6.508179379986927,ACH-001190
8510,ComBat+QN+PC2,CCR,-6.182390053715519,ACH-000273
8511,ComBat+QN+PC2,CCR,-7.302835697149569,ACH-000376
8512,ComBat+QN+PC2,CCR,-6.020925385056288,ACH-000817
8513,ComBat+QN+PC2,CCR,-6.682320541954632,ACH-000696
8514,ComBat+QN+PC2,CCR,-6.565696879256729,ACH-001151
8515,ComBat+QN+PC2,CCR,-5.661654682447223,ACH-000504
8516,ComBat+QN+PC2,CCR,-6.336324745742461,ACH-000232
8517,ComBat+QN+PC2,CCR,-6.526925047128181,ACH-000861
8518,ComBat+QN+PC2,CCR,-6.026497475772075,ACH-000148
8519,ComBat+QN+PC2,CCR,-6.758064115631024,ACH-000552
8520,ComBat+QN+PC2,CCR,-6.067656526899884,ACH-000900
8521,ComBat+QN+PC2,CCR,-5.65253976685312,ACH-000768
8522,ComBat+QN+PC2,CCR,-5.783054693636044,ACH-000969
8523,ComBat+QN+PC2,CCR,-6.096251863181649,ACH-000657
8524,ComBat+QN+PC2,CCR,-6.244286170957069,ACH-000464
8525,ComBat+QN+PC2,CCR,-6.638880170091222,ACH-000030
8526,ComBat+QN+PC2,CCR,-6.108465146697424,ACH-000947
8527,ComBat+QN+PC2,CCR,-6.607703137720675,ACH-000917
8528,ComBat+QN+PC2,CCR,-4.98008457935424,ACH-000910
8529,ComBat+QN+PC2,CCR,-6.415210257690933,ACH-000756
8530,ComBat+QN+PC2,CCR,-6.596296376833247,ACH-000847
8531,ComBat+QN+PC2,CCR,-6.5096997388162094,ACH-000265
8532,ComBat+QN+PC2,CCR,-6.176349275562722,ACH-000584
8533,ComBat+QN+PC2,CCR,-6.473976062699268,ACH-000132
8534,ComBat+QN+PC2,CCR,-6.3648866385512735,ACH-000183
8535,ComBat+QN+PC2,CCR,-5.843184292319704,ACH-000469
8536,ComBat+QN+PC2,CCR,-6.150589959963798,ACH-000694
8537,ComBat+QN+PC2,CCR,-6.705816228963329,ACH-000452
8538,ComBat+QN+PC2,CCR,-6.747422720906175,ACH-000787
8539,ComBat+QN+PC2,CCR,-5.501806429326009,ACH-000204
8540,ComBat+QN+PC2,CCR,-6.121327949392349,ACH-000408
8541,ComBat+QN+PC2,CCR,-6.562304933792765,ACH-000318
8542,ComBat+QN+PC2,CCR,-5.808416704525379,ACH-000505
8543,ComBat+QN+PC2,CCR,-5.824600364894533,ACH-000652
8544,ComBat+QN+PC2,CCR,-5.722783061418814,ACH-000974
8545,ComBat+QN+PC2,CCR,-6.369653692939949,ACH-000424
8546,ComBat+QN+PC2,CCR,-6.234844556623597,ACH-001368
8547,ComBat+QN+PC2,CCR,-6.612762637735786,ACH-000113
8548,ComBat+QN+PC2,CCR,-6.1322925210357315,ACH-000619
8549,ComBat+QN+PC2,CCR,-6.011138832481367,ACH-000383
8550,ComBat+QN+PC2,CCR,-6.676729321181822,ACH-000544
8551,ComBat+QN+PC2,CCR,-6.047424898706996,ACH-001654
8552,ComBat+QN+PC2,CCR,-5.699403609033714,ACH-000794
8553,ComBat+QN+PC2,CCR,-5.276550112819937,ACH-001332
8554,ComBat+QN+PC2,CCR,-6.722497592641465,ACH-000601
8555,ComBat+QN+PC2,CCR,-6.17073848232412,ACH-000118
8556,ComBat+QN+PC2,CCR,-6.20477982344739,ACH-001496
8557,ComBat+QN+PC2,CCR,-5.15104487852461,ACH-000926
8558,ComBat+QN+PC2,CCR,-6.481234234411939,ACH-000769
8559,ComBat+QN+PC2,CCR,-6.454960237979103,ACH-000524
8560,ComBat+QN+PC2,CCR,-6.654200073903653,ACH-000527
8561,ComBat+QN+PC2,CCR,-5.791417929620883,ACH-000108
8562,ComBat+QN+PC2,CCR,-6.342046805118362,ACH-000911
8563,ComBat+QN+PC2,CCR,-6.194822953043054,ACH-000738
8564,ComBat+QN+PC2,CCR,-5.387228200245182,ACH-000778
8565,ComBat+QN+PC2,CCR,-7.035340431757743,ACH-000843
8566,ComBat+QN+PC2,CCR,-6.202654783933536,ACH-000858
8567,ComBat+QN+PC2,CCR,-5.540782587020396,ACH-000622
8568,ComBat+QN+PC2,CCR,-5.99061040564901,ACH-000714
8569,ComBat+QN+PC2,CCR,-6.525285714270492,ACH-000849
8570,ComBat+QN+PC2,CCR,-6.323506570086477,ACH-000573
8571,ComBat+QN+PC2,CCR,-5.593227097149172,ACH-000876
8572,ComBat+QN+PC2,CCR,-6.429536854050637,ACH-000510
8573,ComBat+QN+PC2,CCR,-6.570037499129479,ACH-000980
8574,ComBat+QN+PC2,CCR,-6.133577403775513,ACH-000067
8575,ComBat+QN+PC2,CCR,-5.343919777222995,ACH-000007
8576,ComBat+QN+PC2,CCR,-5.763255090273686,ACH-000957
8577,ComBat+QN+PC2,CCR,-6.178075113177413,ACH-000293
8578,ComBat+QN+PC2,CCR,-5.487798801687442,ACH-000793
8579,ComBat+QN+PC2,CCR,-6.0092647271615265,ACH-000841
8580,ComBat+QN+PC2,CCR,-5.608423655756297,ACH-000481
8581,ComBat+QN+PC2,CCR,-5.1014800361335055,ACH-000035
8582,ComBat+QN+PC2,CCR,-5.624613693781028,ACH-000869
8583,ComBat+QN+PC2,CCR,-6.709749397184346,ACH-000781
8584,ComBat+QN+PC2,CCR,-5.709349572426972,ACH-000414
8585,ComBat+QN+PC2,CCR,-5.166508067719438,ACH-000434
8586,ComBat+QN+PC2,CCR,-6.057713119422498,ACH-000740
8587,ComBat+QN+PC2,CCR,-6.709312031650821,ACH-000788
8588,ComBat+QN+PC2,CCR,-6.0497960201995085,ACH-000411
8589,ComBat+QN+PC2,CCR,-5.751130265728109,ACH-000421
8590,ComBat+QN+PC2,CCR,-5.535145433690173,ACH-000958
8591,ComBat+QN+PC2,CCR,-5.594120990723141,ACH-000651
8592,ComBat+QN+PC2,CCR,-6.166876454392336,ACH-000880
8593,ComBat+QN+PC2,CCR,-5.586523407531609,ACH-000846
8594,ComBat+QN+PC2,CCR,-7.113546442538795,ACH-000906
8595,ComBat+QN+PC2,CCR,-6.005885527605591,ACH-000374
8596,ComBat+QN+PC2,CCR,-5.390918224757026,ACH-000859
8597,ComBat+QN+PC2,CCR,-5.94842374611112,ACH-000223
8598,ComBat+QN+PC2,CCR,-6.832614735117778,ACH-000624
8599,ComBat+QN+PC2,CCR,-5.446980343636679,ACH-000699
8600,ComBat+QN+PC2,CCR,-5.548670897879022,ACH-000248
8601,ComBat+QN+PC2,CCR,-5.476599179933332,ACH-000681
8602,ComBat+QN+PC2,CCR,-6.023494477281671,ACH-000120
8603,ComBat+QN+PC2,CCR,-5.772659550732803,ACH-001715
8604,ComBat+QN+PC2,CCR,-6.83680483818608,ACH-000856
8605,ComBat+QN+PC2,CCR,-6.28977499679867,ACH-000832
8606,ComBat+QN+PC2,CCR,-7.319152911544183,ACH-000518
8607,ComBat+QN+PC2,CCR,-5.5345120569237904,ACH-000244
8608,ComBat+QN+PC2,CCR,-6.5075987440845875,ACH-000243
8609,ComBat+QN+PC2,CCR,-3.7361582635194983,ACH-000350
8610,ComBat+QN+PC2,CCR,-6.226333382480943,ACH-000948
8611,ComBat+QN+PC2,CCR,-6.161083850036738,ACH-000323
8612,ComBat+QN+PC2,CCR,-6.049868121426627,ACH-000548
8613,ComBat+QN+PC2,CCR,-6.541531944286521,ACH-000137
8614,ComBat+QN+PC2,CCR,-6.271145351810072,ACH-000784
8615,ComBat+QN+PC2,CCR,-5.0802526079066395,ACH-000637
8616,ComBat+QN+PC2,CCR,-5.732966473986354,ACH-000824
8617,ComBat+QN+PC2,CCR,-6.788541338747768,ACH-000865
8618,ComBat+QN+PC2,CCR,-6.544151222947619,ACH-000809
8619,ComBat+QN+PC2,CCR,-5.228853058509985,ACH-000873
8620,ComBat+QN+PC2,CCR,-6.067469767314927,ACH-000855
8621,ComBat+QN+PC2,CCR,-6.041892746755776,ACH-000823
8622,ComBat+QN+PC2,CCR,-5.951748975617712,ACH-000711
8623,ComBat+QN+PC2,CCR,-6.117825811705515,ACH-001500
8624,ComBat+QN+PC2,CCR,-6.636896602806034,ACH-000913
8625,ComBat+QN+PC2,CCR,-6.2358423006078185,ACH-000585
8626,ComBat+QN+PC2,CCR,-6.060468713617216,ACH-000936
8627,ComBat+QN+PC2,CCR,-5.556199297540874,ACH-000308
8628,ComBat+QN+PC2,CCR,-6.746937598796015,ACH-000098
8629,ComBat+QN+PC2,CCR,-3.6514769870187984,ACH-000878
8630,ComBat+QN+PC2,CCR,-5.938410668662193,ACH-000238
8631,ComBat+QN+PC2,CCR,-6.462888844926927,ACH-000965
8632,ComBat+QN+PC2,CCR,-6.622512736844912,ACH-000943
8633,ComBat+QN+PC2,CCR,-6.975999956767012,ACH-000260
8634,ComBat+QN+PC2,CCR,-5.966265593159771,ACH-000665
8635,ComBat+QN+PC2,CCR,-6.246677433513494,ACH-000748
8636,ComBat+QN+PC2,CCR,-5.5135700020892715,ACH-000060
8637,ComBat+QN+PC2,CCR,-6.209385413914278,ACH-000235
8638,ComBat+QN+PC2,CCR,-5.129202061411106,ACH-000042
8639,ComBat+QN+PC2,CCR,-6.490370800189916,ACH-000291
8640,ComBat+QN+PC2,CCR,-6.143328799936673,ACH-000932
8641,ComBat+QN+PC2,CCR,-6.4727983791544625,ACH-000437
8642,ComBat+QN+PC2,CCR,-5.358104319679232,ACH-000677
8643,ComBat+QN+PC2,CCR,-6.420516806439596,ACH-000885
8644,ComBat+QN+PC2,CCR,-5.8515358401731135,ACH-000571
8645,ComBat+QN+PC2,CCR,-5.71141744700669,ACH-000009
8646,ComBat+QN+PC2,CERES,-5.684481028317017,ACH-000004
8647,ComBat+QN+PC2,CERES,-5.682421941838554,ACH-000005
